TITLE	14-3-3z_A-peptide_melt20-80deg
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	21/07/26
TIME	15:45:07
SPECTROMETER/DATA SYSTEM	
LOCALE	1030
XUNITS	Temperature[C]
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	   19,9900
LASTX	   80,0000
NPOINTS	     573
XYDATA
51,5000	-28,2701	347,57
51,6300	-28,5346	347,592
51,7200	-28,2639	347,606
51,8700	-28,7405	347,612
51,9500	-28,8639	347,637
52,0400	-28,4263	347,61
52,1200	-28,5381	347,608
52,2000	-29,1021	347,648
52,3000	-28,4918	347,623
52,4300	-28,1914	347,639
52,5300	-28,6395	347,619
52,6000	-28,6305	347,684
52,7400	-29,2663	347,711
52,8200	-28,7168	347,697
52,9200	-28,4256	347,705
53,0100	-28,3009	347,708
53,1200	-28,3854	347,717
53,2000	-28,5731	347,718
53,3200	-28,4496	347,736
53,4400	-28,6589	347,731
53,5900	-28,3135	347,754
53,6900	-28,6075	347,751
53,8000	-28,1219	347,71
53,8800	-28,3952	347,813
53,9300	-28,2097	347,803
54,0900	-28,3385	347,799
54,2100	-28,3423	347,78
54,3000	-28,5028	347,821
54,4400	-28,8577	347,826
54,5000	-28,2507	347,823
54,6900	-28,4855	347,876
54,8200	-28,209	347,856
54,9200	-28,1324	347,866
55,0000	-28,2512	347,856
55,1600	-28,5061	347,903
55,2500	-28,9394	347,902
55,3500	-28,457	347,933
55,4900	-28,4507	347,966
55,6000	-28,6038	347,887
55,6500	-28,4607	347,902
55,7000	-28,4583	347,982
55,8800	-28,6761	347,941
55,9400	-28,5094	347,981
56,0700	-28,1412	347,957
56,1400	-28,0421	347,966
56,2300	-28,2375	347,949
56,3000	-28,5814	347,954
56,4800	-28,2865	347,938
56,5700	-28,2496	347,95
56,7200	-28,3176	347,986
56,8100	-28,2511	348,004
56,9100	-28,0233	348,014
57,0200	-28,147	348,018
57,1900	-28,1055	347,988
57,2500	-28,2692	348,012
57,3000	-28,3086	348,025
57,4400	-28,2211	348,049
57,5700	-28,4515	348,033
57,6800	-28,3225	348,083
57,7900	-28,301	348,032
57,8700	-27,9384	348,061
57,9400	-28,1037	348,065
58,0000	-28,0796	348,094
58,1900	-27,9595	348,078
58,2600	-28,1062	348,135
58,3700	-28,2252	348,117
58,4900	-27,919	348,1
58,6200	-27,8074	348,143
58,7500	-28,1081	348,146
58,8700	-28,1964	348,172
58,9400	-27,6434	348,18
59,0100	-28,311	348,175
59,1200	-28,0341	348,204
59,2500	-27,9497	348,179
59,3900	-27,7246	348,203
59,4700	-28,2129	348,246
59,5300	-28,0247	348,201
59,6500	-28,3574	348,202
59,8000	-28,1288	348,232
59,9200	-27,7063	348,242
60,0100	-27,8625	348,267
60,1200	-28,215	348,277
60,2300	-27,3717	348,251
60,3800	-27,7452	348,274
60,4900	-27,8571	348,328
60,5900	-27,9314	348,293
60,6900	-28,2881	348,321
60,7500	-27,8658	348,33
60,8300	-27,8317	348,35
60,9300	-27,6471	348,353
61,0000	-28,0382	348,373
61,1300	-27,9392	348,384
61,2600	-28,2141	348,418
61,3600	-27,9053	348,402
61,4800	-27,4433	348,418
61,6100	-27,8617	348,437
61,7300	-27,2375	348,384
61,8000	-27,7561	348,414
61,9300	-27,8906	348,437
62,0600	-27,1265	348,461
62,1300	-27,8064	348,467
62,2700	-27,67	348,476
62,3800	-27,636	348,451
62,4500	-27,6068	348,476
62,5300	-27,2338	348,469
62,6800	-27,6702	348,498
62,7900	-28,0293	348,536
62,9200	-27,3802	348,551
63,0000	-27,1318	348,529
63,1100	-27,0668	348,469
63,2000	-27,5546	348,561
63,3000	-27,6052	348,583
63,4000	-27,2096	348,559
63,5500	-27,1782	348,573
63,6100	-27,3697	348,622
63,7700	-27,1629	348,648
63,9100	-26,8757	348,601
64,0100	-26,5297	348,629
64,1100	-27,011	348,665
64,2900	-26,9333	348,692
64,4300	-26,7415	348,69
64,5100	-26,813	348,655
64,6100	-26,9397	348,678
64,7400	-26,5957	348,723
64,8000	-27,005	348,732
64,9600	-26,6189	348,758
65,0200	-26,2277	348,73
65,2000	-26,4729	348,786
65,3400	-26,4946	348,732
65,4500	-26,2365	348,755
65,5500	-25,9482	348,791
65,6900	-25,6705	348,825
65,7000	-26,0686	348,807
65,8500	-26,0131	348,79
65,9700	-25,9465	348,838
66,0900	-26,3592	348,854
66,1700	-25,1418	348,859
66,2600	-25,7109	348,916
66,3800	-25,4123	348,871
66,4600	-25,3954	348,909
66,5400	-25,3496	348,921
66,6300	-24,46	348,923
66,7400	-24,776	348,94
66,8300	-24,9601	348,984
66,9200	-24,9975	348,997
67,0300	-24,5895	349,009
67,1000	-24,238	349,034
67,2200	-24,2356	349,097
67,3900	-24,3493	349,133
67,5000	-23,5875	349,14
67,5700	-23,5278	349,161
67,6500	-23,4503	349,215
67,7200	-23,5317	349,227
67,8200	-23,23	349,273
67,9000	-22,6043	349,25
68,0400	-22,2563	349,342
68,1200	-21,2889	349,362
68,2100	-21,3781	349,376
68,3400	-21,2032	349,428
68,4400	-21,264	349,454
68,5300	-20,1313	349,598
68,6300	-19,4478	349,638
68,7500	-19,7289	349,678
68,9200	-19,5211	349,701
69,0400	-18,951	349,785
69,1800	-18,5888	349,81
69,2300	-18,8065	349,858
69,3700	-17,3123	349,988
69,4600	-16,7355	350,036
69,5500	-16,4526	350,03
69,6700	-16,6679	350,061
69,7500	-16,359	350,13
69,8300	-15,7711	350,16
69,9400	-15,5168	350,167
70,0400	-15,2724	350,213
70,1100	-14,9769	350,264
70,2600	-15,0911	350,292
70,3100	-14,8648	350,366
70,4100	-14,944	350,336
70,5000	-14,8294	350,374
70,6600	-14,8803	350,401
70,7700	-15,1189	350,408
70,8500	-14,6624	350,462
70,9300	-14,7865	350,436
71,0800	-14,126	350,47
71,2200	-14,8841	350,493
71,3800	-14,6164	350,532
71,4400	-14,7179	350,563
71,5000	-14,5537	350,531
71,6700	-14,7522	350,606
71,8200	-14,4223	350,605
71,9300	-14,5955	350,629
72,0300	-14,4393	350,602
72,1000	-14,6721	350,628
72,2100	-14,2812	350,667
72,3600	-14,4063	350,618
72,4400	-14,7341	350,701
72,5400	-14,5871	350,702
72,6000	-14,1429	350,67
72,7600	-14,715	350,695
72,8900	-14,1741	350,711
72,9900	-14,2206	350,742
73,1100	-14,1974	350,713
73,2000	-14,543	350,767
73,4200	-14,0766	350,775
73,5100	-14,5905	350,789
73,6200	-13,9557	350,771
73,7000	-14,3293	350,788
73,8300	-14,465	350,841
73,9000	-13,9733	350,767
74,0300	-14,0786	350,813
74,1400	-14,2589	350,822
74,2200	-14,2324	350,807
74,3000	-14,4834	350,801
74,4000	-14,2288	350,804
74,5700	-14,4264	350,839
74,6500	-14,3947	350,878
74,7800	-14,1885	350,878
74,8400	-14,4386	350,888
74,9100	-14,3141	350,891
75,0300	-14,0698	350,862
75,1600	-14,036	350,882
75,2500	-13,4283	350,926
75,3000	-13,8087	350,963
75,4300	-14,3845	350,952
75,5100	-13,8095	350,948
75,7000	-14,0581	350,951
75,8200	-14,3045	350,958
75,9300	-14,1827	351,029
76,0200	-14,1307	350,961
76,1600	-13,8803	350,982
76,3000	-13,8281	350,988
76,3800	-14,1557	350,974
76,4900	-13,8889	351,034
76,5800	-14,0856	351,008
76,6400	-13,9887	350,993
76,7000	-13,7754	351,023
76,8000	-14,132	351,022
76,9000	-13,9058	351,043
77,0500	-13,9724	351,064
77,1400	-13,5436	351,069
77,2100	-14,103	351,078
77,4000	-13,7268	351,094
77,5100	-13,906	351,109
