TITLE	2P2L_DPC_50µM_final
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/05/01
TIME	17:49:58
SPECTROMETER/DATA SYSTEM	
LOCALE	1030
RESOLUTION	
DELTAX	-0,1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	  260,0000
LASTX	  190,0000
NPOINTS	     701
FIRSTY	    -0,06413
MAXY	    20,92402
MINY	   -11,77672
XYDATA
243,1000	-0,609209	311,477
243,0000	-0,626448	311,6
242,9000	-0,645626	311,704
242,8000	-0,667954	311,805
242,7000	-0,686092	311,91
242,6000	-0,706596	312,018
242,5000	-0,725617	312,127
242,4000	-0,737704	312,232
242,3000	-0,74633	312,34
242,2000	-0,753987	312,476
242,1000	-0,767215	312,608
242,0000	-0,779377	312,748
241,9000	-0,792068	312,864
241,8000	-0,804945	312,977
241,7000	-0,819132	313,093
241,6000	-0,842533	313,207
241,5000	-0,869787	313,334
241,4000	-0,901533	313,458
241,3000	-0,927193	313,585
241,2000	-0,948749	313,712
241,1000	-0,971108	313,84
241,0000	-0,998359	313,968
240,9000	-1,02236	314,094
240,8000	-1,04243	314,225
240,7000	-1,06301	314,36
240,6000	-1,08565	314,496
240,5000	-1,11735	314,635
240,4000	-1,1497	314,775
240,3000	-1,19168	314,919
240,2000	-1,23096	315,069
240,1000	-1,27245	315,218
240,0000	-1,30604	315,365
239,9000	-1,33089	315,514
239,8000	-1,35479	315,67
239,7000	-1,38046	315,824
239,6000	-1,40563	315,975
239,5000	-1,43414	316,129
239,4000	-1,45943	316,286
239,3000	-1,48337	316,449
239,2000	-1,50947	316,611
239,1000	-1,53545	316,775
239,0000	-1,55987	316,936
238,9000	-1,58877	317,103
238,8000	-1,61595	317,273
238,7000	-1,64678	317,445
238,6000	-1,66459	317,616
238,5000	-1,68864	317,786
238,4000	-1,70564	317,937
238,3000	-1,73205	318,093
238,2000	-1,76239	318,247
238,1000	-1,80071	318,416
238,0000	-1,84562	318,597
237,9000	-1,89236	318,777
237,8000	-1,93187	318,964
237,7000	-1,96979	319,153
237,6000	-2,01086	319,324
237,5000	-2,05711	319,5
237,4000	-2,10323	319,678
237,3000	-2,151	319,874
237,2000	-2,19806	320,072
237,1000	-2,24173	320,272
237,0000	-2,28192	320,462
236,9000	-2,32954	320,643
236,8000	-2,37231	320,823
236,7000	-2,42605	321,004
236,6000	-2,47292	321,204
236,5000	-2,52101	321,41
236,4000	-2,56781	321,603
236,3000	-2,61587	321,798
236,2000	-2,66857	321,996
236,1000	-2,72779	322,207
236,0000	-2,78166	322,421
235,9000	-2,83685	322,614
235,8000	-2,88968	322,809
235,7000	-2,94932	323,008
235,6000	-3,0066	323,221
235,5000	-3,05688	323,429
235,4000	-3,10429	323,644
235,3000	-3,1534	323,856
235,2000	-3,20225	324,081
235,1000	-3,25267	324,294
235,0000	-3,29714	324,508
234,9000	-3,3466	324,723
234,8000	-3,3942	324,947
234,7000	-3,44478	325,164
234,6000	-3,49331	325,383
234,5000	-3,54504	325,601
234,4000	-3,58784	325,815
234,3000	-3,63314	326,039
234,2000	-3,67121	326,261
234,1000	-3,71203	326,489
234,0000	-3,75204	326,726
233,9000	-3,7947	326,959
233,8000	-3,84132	327,194
233,7000	-3,88744	327,435
233,6000	-3,9394	327,679
233,5000	-3,99169	327,927
233,4000	-4,04884	328,178
233,3000	-4,1108	328,43
233,2000	-4,17918	328,672
233,1000	-4,2557	328,928
233,0000	-4,33008	329,179
232,9000	-4,39223	329,436
232,8000	-4,44147	329,697
232,7000	-4,49939	329,94
232,6000	-4,56431	330,199
232,5000	-4,63399	330,457
232,4000	-4,70087	330,72
232,3000	-4,76428	330,979
232,2000	-4,83531	331,227
232,1000	-4,90241	331,48
232,0000	-4,97496	331,726
231,9000	-5,04285	331,986
231,8000	-5,115	332,235
231,7000	-5,1862	332,493
231,6000	-5,25985	332,749
231,5000	-5,33167	333,022
231,4000	-5,39794	333,299
231,3000	-5,45722	333,568
231,2000	-5,51852	333,848
231,1000	-5,58823	334,118
231,0000	-5,6577	334,408
230,9000	-5,72214	334,689
230,8000	-5,79278	334,968
230,7000	-5,85998	335,251
230,6000	-5,92871	335,534
230,5000	-5,99329	335,826
230,4000	-6,06107	336,113
230,3000	-6,12604	336,409
230,2000	-6,18806	336,687
230,1000	-6,24608	336,97
230,0000	-6,31104	337,233
229,9000	-6,37437	337,506
229,8000	-6,43385	337,76
229,7000	-6,48771	338,001
229,6000	-6,55206	338,242
229,5000	-6,6223	338,475
229,4000	-6,69572	338,729
229,3000	-6,76808	338,972
229,2000	-6,83787	339,225
229,1000	-6,90294	339,491
229,0000	-6,96911	339,778
228,9000	-7,03216	340,076
228,8000	-7,09595	340,403
228,7000	-7,1622	340,737
228,6000	-7,23429	341,084
228,5000	-7,30649	341,447
228,4000	-7,37978	341,814
228,3000	-7,43752	342,188
228,2000	-7,48767	342,558
228,1000	-7,53733	342,914
228,0000	-7,59159	343,269
227,9000	-7,63606	343,627
227,8000	-7,68074	343,981
227,7000	-7,72712	344,33
227,6000	-7,77359	344,665
227,5000	-7,82703	345,012
227,4000	-7,87767	345,362
227,3000	-7,93084	345,709
227,2000	-7,99473	346,048
227,1000	-8,06153	346,401
227,0000	-8,1219	346,747
226,9000	-8,17824	347,098
226,8000	-8,2309	347,431
226,7000	-8,29321	347,762
226,6000	-8,35833	348,11
226,5000	-8,42618	348,457
226,4000	-8,48952	348,81
226,3000	-8,55272	349,147
226,2000	-8,6267	349,484
226,1000	-8,70585	349,823
226,0000	-8,77361	350,183
225,9000	-8,83796	350,544
225,8000	-8,89245	350,912
225,7000	-8,94368	351,262
225,6000	-8,99236	351,618
225,5000	-9,04055	351,97
225,4000	-9,09445	352,33
225,3000	-9,14503	352,691
225,2000	-9,19442	353,065
225,1000	-9,2334	353,45
225,0000	-9,25458	353,833
224,9000	-9,28386	354,224
224,8000	-9,3115	354,595
224,7000	-9,34926	354,97
224,6000	-9,38777	355,339
224,5000	-9,42318	355,716
224,4000	-9,46185	356,098
224,3000	-9,49874	356,491
224,2000	-9,53084	356,884
224,1000	-9,56816	357,287
224,0000	-9,602	357,683
223,9000	-9,64305	358,077
223,8000	-9,68183	358,47
223,7000	-9,71033	358,876
223,6000	-9,73698	359,283
223,5000	-9,75166	359,697
223,4000	-9,77364	360,116
223,3000	-9,80377	360,541
223,2000	-9,84104	360,964
223,1000	-9,88025	361,369
223,0000	-9,91504	361,773
222,9000	-9,94564	362,185
222,8000	-9,9699	362,626
222,7000	-9,97597	363,075
222,6000	-9,98651	363,529
222,5000	-10,0024	363,981
222,4000	-10,0212	364,435
222,3000	-10,0527	364,887
222,2000	-10,0813	365,322
222,1000	-10,1056	365,767
222,0000	-10,1223	366,222
221,9000	-10,1402	366,694
221,8000	-10,1629	367,166
221,7000	-10,1884	367,626
221,6000	-10,2014	368,096
221,5000	-10,198	368,568
221,4000	-10,1982	369,065
221,3000	-10,2014	369,551
221,2000	-10,2063	370,031
221,1000	-10,2091	370,517
221,0000	-10,2104	371,02
220,9000	-10,2149	371,533
220,8000	-10,2137	372,036
220,7000	-10,2089	372,531
220,6000	-10,19	373,033
220,5000	-10,1652	373,535
220,4000	-10,1381	374,042
220,3000	-10,1225	374,561
220,2000	-10,1107	375,08
220,1000	-10,1125	375,607
220,0000	-10,1164	376,145
219,9000	-10,1287	376,692
219,8000	-10,1449	377,248
219,7000	-10,1501	377,801
219,6000	-10,1411	378,351
219,5000	-10,1323	378,913
219,4000	-10,1271	379,467
219,3000	-10,1307	380,035
219,2000	-10,1349	380,609
219,1000	-10,1437	381,182
219,0000	-10,15	381,764
218,9000	-10,1521	382,338
218,8000	-10,1521	382,929
218,7000	-10,1509	383,515
218,6000	-10,15	384,118
218,5000	-10,145	384,705
218,4000	-10,1368	385,315
218,3000	-10,1304	385,909
218,2000	-10,1272	386,523
218,1000	-10,1236	387,129
218,0000	-10,1272	387,754
217,9000	-10,1318	388,362
217,8000	-10,1345	388,997
217,7000	-10,1331	389,616
217,6000	-10,1363	390,248
217,5000	-10,1272	390,878
217,4000	-10,1208	391,514
217,3000	-10,11	392,169
217,2000	-10,1039	392,81
217,1000	-10,1033	393,454
217,0000	-10,1038	394,115
216,9000	-10,1104	394,774
216,8000	-10,1225	395,443
216,7000	-10,1311	396,122
216,6000	-10,1368	396,795
216,5000	-10,1475	397,482
216,4000	-10,1513	398,162
216,3000	-10,1571	398,847
216,2000	-10,1535	399,531
216,1000	-10,1534	400,208
216,0000	-10,1574	400,907
215,9000	-10,1673	401,612
215,8000	-10,181	402,327
215,7000	-10,1876	403,023
215,6000	-10,1887	403,721
215,5000	-10,1909	404,435
215,4000	-10,1954	405,154
215,3000	-10,1985	405,877
215,2000	-10,182	406,597
215,1000	-10,168	407,31
215,0000	-10,1469	408,042
214,9000	-10,1241	408,786
214,8000	-10,0991	409,538
214,7000	-10,0801	410,288
214,6000	-10,076	411,023
214,5000	-10,0917	411,767
214,4000	-10,1062	412,512
214,3000	-10,1183	413,28
214,2000	-10,1148	414,05
214,1000	-10,1146	414,82
214,0000	-10,1218	415,591
213,9000	-10,1475	416,361
213,8000	-10,1723	417,149
213,7000	-10,1904	417,932
213,6000	-10,1946	418,728
213,5000	-10,21	419,524
213,4000	-10,2363	420,322
213,3000	-10,2717	421,121
213,2000	-10,3035	421,924
213,1000	-10,3157	422,737
213,0000	-10,3123	423,555
212,9000	-10,3024	424,371
212,8000	-10,286	425,19
212,7000	-10,2773	426,013
212,6000	-10,2584	426,832
212,5000	-10,2593	427,659
212,4000	-10,2727	428,488
212,3000	-10,2893	429,332
212,2000	-10,3012	430,186
212,1000	-10,3014	431,034
212,0000	-10,3199	431,889
211,9000	-10,3572	432,748
211,8000	-10,3951	433,629
211,7000	-10,4203	434,522
211,6000	-10,4232	435,412
211,5000	-10,425	436,295
211,4000	-10,4326	437,189
211,3000	-10,4563	438,073
211,2000	-10,4959	438,982
211,1000	-10,5467	439,898
211,0000	-10,5878	440,814
210,9000	-10,6299	441,744
210,8000	-10,658	442,682
210,7000	-10,6748	443,622
210,6000	-10,6981	444,575
210,5000	-10,7202	445,524
210,4000	-10,7658	446,478
210,3000	-10,794	447,433
210,2000	-10,8234	448,383
210,1000	-10,8411	449,344
210,0000	-10,8619	450,307
209,9000	-10,9084	451,282
209,8000	-10,9669	452,253
209,7000	-11,029	453,229
209,6000	-11,0874	454,207
209,5000	-11,1148	455,207
209,4000	-11,1307	456,204
209,3000	-11,1647	457,213
209,2000	-11,2194	458,219
209,1000	-11,2695	459,222
209,0000	-11,3215	460,238
208,9000	-11,3519	461,252
208,8000	-11,3946	462,275
208,7000	-11,4301	463,306
208,6000	-11,4677	464,334
208,5000	-11,5065	465,366
208,4000	-11,5533	466,406
208,3000	-11,6093	467,444
208,2000	-11,6474	468,497
208,1000	-11,6667	469,553
208,0000	-11,6962	470,616
207,9000	-11,721	471,683
207,8000	-11,7537	472,746
207,7000	-11,7767	473,82
207,6000	-11,7563	474,916
207,5000	-11,7158	476,014
207,4000	-11,6536	477,121
207,3000	-11,5894	478,216
207,2000	-11,5285	479,32
207,1000	-11,4558	480,424
207,0000	-11,4047	481,529
206,9000	-11,3612	482,638
206,8000	-11,3147	483,771
206,7000	-11,2455	484,916
206,6000	-11,1557	486,065
206,5000	-11,0549	487,216
206,4000	-10,9506	488,37
206,3000	-10,8315	489,521
206,2000	-10,7354	490,68
206,1000	-10,6423	491,836
206,0000	-10,5725	492,99
205,9000	-10,5289	494,16
205,8000	-10,492	495,334
205,7000	-10,458	496,524
205,6000	-10,3956	497,724
205,5000	-10,318	498,92
205,4000	-10,202	500,126
205,3000	-10,0573	501,332
205,2000	-9,89437	502,537
205,1000	-9,70499	503,751
205,0000	-9,52061	504,984
204,9000	-9,33981	506,22
204,8000	-9,19321	507,462
204,7000	-9,05281	508,7
204,6000	-8,90986	509,945
204,5000	-8,74026	511,211
204,4000	-8,57306	512,477
204,3000	-8,41116	513,777
204,2000	-8,22442	515,074
204,1000	-8,01196	516,396
204,0000	-7,80234	517,729
203,9000	-7,6121	519,072
203,8000	-7,4307	520,433
203,7000	-7,29222	521,791
203,6000	-7,15022	523,169
203,5000	-6,99751	524,549
203,4000	-6,8303	525,934
203,3000	-6,67688	527,312
